Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,,Intel,Pentium E5500,1055,38.5,7326,https://cpu.userbenchmark.com/SpeedTest/2012/PentiumR-Dual-Core--CPU------E5500----280GHz
CPU,,AMD,A10-5745M APU,1056,38.4,6507,https://cpu.userbenchmark.com/SpeedTest/4194/AMD-A10-5745M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core i3 M 330,1057,38.4,13633,https://cpu.userbenchmark.com/SpeedTest/484/IntelR-CoreTM-i3-CPU-------M-330----213GHz
CPU,,AMD,A10-4655M APU,1058,38.4,1920,https://cpu.userbenchmark.com/SpeedTest/6343/AMD-A10-4655M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Pentium E5400,1059,38.3,14393,https://cpu.userbenchmark.com/SpeedTest/4475/PentiumR-Dual-Core--CPU------E5400----270GHz
CPU,,Intel,Core2 Duo T7700,1060,38.3,1913,https://cpu.userbenchmark.com/SpeedTest/2770/IntelR-CoreTM2-Duo-CPU-----T7700----240GHz
CPU,,AMD,Phenom II P960,1061,38.3,1144,https://cpu.userbenchmark.com/SpeedTest/1991/AMD-Phenomtm-II-P960-Quad-Core-Processor
CPU,,AMD,A6-3420M APU,1062,38.2,4447,https://cpu.userbenchmark.com/SpeedTest/649/AMD-A6-3420M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Xeon E5320,1063,38.2,115,https://cpu.userbenchmark.com/SpeedTest/24377/IntelR-XeonR-CPU-----------E5320----186GHz
CPU,,Intel,Core2 Duo P9300,1064,38.2,264,https://cpu.userbenchmark.com/SpeedTest/602/IntelR-CoreTM2-Duo-CPU-----P9300----226GHz
CPU,FH8068003067406,Intel,Pentium Silver N5000,1065,38.1,11479,https://cpu.userbenchmark.com/SpeedTest/499477/IntelR-PentiumR-Silver-N5000-CPU---110GHz
CPU,HE8067702740018,Intel,Pentium Gold 4415Y,1066,38.1,2510,https://cpu.userbenchmark.com/SpeedTest/549016/IntelR-PentiumR-CPU-4415Y---160GHz
CPU,,Intel,Core2 Duo P8400,1067,38.1,6678,https://cpu.userbenchmark.com/SpeedTest/307/IntelR-CoreTM2-Duo-CPU-----P8400----226GHz
CPU,,Intel,Core2 Duo T8300,1068,38.1,2511,https://cpu.userbenchmark.com/SpeedTest/1921/IntelR-CoreTM2-Duo-CPU-----T8300----240GHz
CPU,AD9500AHABBOX,AMD,A6-9500E APU (2016 D.BR),1069,38.1,225,https://cpu.userbenchmark.com/SpeedTest/340618/AMD-A6-9500E-RADEON-R5-6-COMPUTE-CORES-2C-4G
CPU,,AMD,Athlon Dual Core 4850e,1070,38.1,601,https://cpu.userbenchmark.com/SpeedTest/3970/AMD-Athlontm-Dual-Core-Processor-4850e
CPU,,AMD,Athlon 64 X2 Dual Core 5200+,1071,38,5225,https://cpu.userbenchmark.com/SpeedTest/1721/AMD-Athlontm-64-X2-Dual-Core-Processor-5200-
CPU,,AMD,A6-7400K APU (2014 D.Ka),1072,37.9,7936,https://cpu.userbenchmark.com/SpeedTest/16549/AMD-A6-7400K-Radeon-R5-6-Compute-Cores-2C-4G
CPU,,Intel,Core2 Duo P8600,1073,37.9,8222,https://cpu.userbenchmark.com/SpeedTest/753/IntelR-CoreTM2-Duo-CPU-----P8600----240GHz
CPU,,Intel,Core2 Duo L9600,1074,37.9,103,https://cpu.userbenchmark.com/SpeedTest/1700/IntelR-CoreTM2-Duo-CPU-----L9600----213GHz
CPU,,Intel,Core2 6420,1075,37.9,2054,https://cpu.userbenchmark.com/SpeedTest/1967/IntelR-CoreTM2-CPU----------6420----213GHz
CPU,,Intel,Pentium J2900,1076,37.8,4154,https://cpu.userbenchmark.com/SpeedTest/12727/IntelR-PentiumR-CPU--J2900----241GHz
CPU,,Intel,Core2 Duo P7570,1077,37.8,267,https://cpu.userbenchmark.com/SpeedTest/7581/IntelR-CoreTM2-Duo-CPU-----P7570----226GHz
CPU,,Intel,Pentium 967,1078,37.7,286,https://cpu.userbenchmark.com/SpeedTest/4152/IntelR-PentiumR-CPU-967---130GHz
CPU,,AMD,A8-5545M APU,1079,37.7,2699,https://cpu.userbenchmark.com/SpeedTest/9308/AMD-A8-5545M-APU-with-Radeontm-HD-Graphics
CPU,FH8068003067403,Intel,Celeron J4105,1080,37.7,1085,https://cpu.userbenchmark.com/SpeedTest/444211/IntelR-CeleronR-J4105-CPU---150GHz
CPU,,AMD,Athlon II P360,1081,37.6,1459,https://cpu.userbenchmark.com/SpeedTest/3956/AMD-Athlontm-II-P360-Dual-Core-Processor
CPU,,Intel,Pentium E5300,1082,37.6,18360,https://cpu.userbenchmark.com/SpeedTest/38/PentiumR-Dual-Core--CPU------E5300----260GHz
CPU,,Intel,Core2 Duo L9400,1083,37.5,604,https://cpu.userbenchmark.com/SpeedTest/5525/IntelR-CoreTM2-Duo-CPU-----L9400----186GHz
CPU,,Intel,Pentium N3540,1084,37.5,17325,https://cpu.userbenchmark.com/SpeedTest/15842/IntelR-PentiumR-CPU--N3540----216GHz
CPU,,Intel,Pentium E5200,1085,37.5,14322,https://cpu.userbenchmark.com/SpeedTest/1599/PentiumR-Dual-Core--CPU------E5200----250GHz
CPU,AM970PADY44AB,AMD,A12-9700P APU (2016 M.BR),1086,37.4,5573,https://cpu.userbenchmark.com/SpeedTest/148571/AMD-A12-9700P-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,,AMD,A4-3300 APU,1087,37.4,2506,https://cpu.userbenchmark.com/SpeedTest/4728/AMD-A4-3300-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Phenom II P940,1088,37.4,85,https://cpu.userbenchmark.com/SpeedTest/12706/AMD-Phenomtm-II-P940-Quad-Core-Processor
CPU,,Intel,Core M-5Y31,1089,37.4,108,https://cpu.userbenchmark.com/SpeedTest/33034/IntelR-CoreTM-M-5Y31-CPU---090GHz
CPU,,Intel,Pentium N3530,1090,37.4,4796,https://cpu.userbenchmark.com/SpeedTest/11468/IntelR-PentiumR-CPU--N3530----216GHz
CPU,AM960PADY44AB,AMD,A10-9600P APU (2016 M.BR),1091,37.3,12429,https://cpu.userbenchmark.com/SpeedTest/136279/AMD-A10-9600P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,,AMD,A6-4400M APU,1092,37.3,5904,https://cpu.userbenchmark.com/SpeedTest/1745/AMD-A6-4400M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Atom Z3740D,1093,37.2,193,https://cpu.userbenchmark.com/SpeedTest/3287/IntelR-AtomTM-CPU--Z3740D---133GHz
CPU,,Intel,Celeron E3300,1094,37.2,2366,https://cpu.userbenchmark.com/SpeedTest/5787/IntelR-CeleronR-CPU--------E3300----250GHz
CPU,,Intel,Celeron E3200,1095,37.1,957,https://cpu.userbenchmark.com/SpeedTest/6422/IntelR-CeleronR-CPU--------E3200----240GHz
CPU,HE8066201931229,Intel,Pentium 4405Y,1096,37.1,136,https://cpu.userbenchmark.com/SpeedTest/144619/IntelR-PentiumR-CPU-4405Y---150GHz
CPU,,Intel,Core2 Duo E4700,1097,37,1155,https://cpu.userbenchmark.com/SpeedTest/669/IntelR-CoreTM2-Duo-CPU-----E4700----260GHz
CPU,,AMD,A4-3400 APU,1098,37,2680,https://cpu.userbenchmark.com/SpeedTest/6076/AMD-A4-3400-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon 64 X2 Dual Core 4600+,1099,37,2149,https://cpu.userbenchmark.com/SpeedTest/8715/AMD-Athlontm-64-X2-Dual-Core-Processor-4600-
CPU,,Intel,Core2 6400,1100,37,5420,https://cpu.userbenchmark.com/SpeedTest/106/IntelR-CoreTM2-CPU----------6400----213GHz
CPU,,Intel,Core2 Duo P7550,1101,37,873,https://cpu.userbenchmark.com/SpeedTest/3099/IntelR-CoreTM2-Duo-CPU-----P7550----226GHz
CPU,,AMD,Athlon X2 Dual Core BE-2400,1102,36.9,65,https://cpu.userbenchmark.com/SpeedTest/10300/AMD-Athlontm-X2-Dual-Core-Processor-BE-2400
CPU,,AMD,Athlon 64 X2 Dual Core 5000+,1103,36.9,5352,https://cpu.userbenchmark.com/SpeedTest/2324/AMD-Athlontm-64-X2-Dual-Core-Processor-5000-
CPU,,Intel,Pentium N3520,1104,36.8,2021,https://cpu.userbenchmark.com/SpeedTest/7431/IntelR-PentiumR-CPU--N3520----216GHz
CPU,,Intel,Core2 Duo P7450,1105,36.7,2741,https://cpu.userbenchmark.com/SpeedTest/1597/IntelR-CoreTM2-Duo-CPU-----P7450----213GHz
CPU,,Intel,Celeron J1900,1106,36.6,5986,https://cpu.userbenchmark.com/SpeedTest/10898/IntelR-CeleronR-CPU--J1900----199GHz
CPU,,AMD,A6-3400M APU,1107,36.6,3633,https://cpu.userbenchmark.com/SpeedTest/491/AMD-A6-3400M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Turion II Neo N54L,1108,36.6,187,https://cpu.userbenchmark.com/SpeedTest/7165/AMD-Turiontm-II-Neo-N54L-Dual-Core-Processor
CPU,,AMD,Sempron 145,1109,36.5,3623,https://cpu.userbenchmark.com/SpeedTest/6487/AMD-Semprontm-145-Processor
CPU,,Intel,Pentium P6200,1110,36.5,7968,https://cpu.userbenchmark.com/SpeedTest/4539/IntelR-PentiumR-CPU--------P6200----213GHz
CPU,,Intel,Celeron E3400,1111,36.5,3696,https://cpu.userbenchmark.com/SpeedTest/5119/IntelR-CeleronR-CPU--------E3400----260GHz
CPU,AD9500AGABBOX,AMD,A6-9500 APU (2016 D.BR),1112,36.4,2345,https://cpu.userbenchmark.com/SpeedTest/302063/AMD-A6-9500-RADEON-R5-8-COMPUTE-CORES-2C-6G
CPU,,Intel,Core2 Duo T8100,1113,36.4,2551,https://cpu.userbenchmark.com/SpeedTest/2334/IntelR-CoreTM2-Duo-CPU-----T8100----210GHz
CPU,,AMD,A4-4300M APU,1114,36.4,2184,https://cpu.userbenchmark.com/SpeedTest/2001/AMD-A4-4300M-APU-with-Radeontm-HD-Graphics
CPU,,AMD,Athlon Dual Core 4450e,1115,36.3,500,https://cpu.userbenchmark.com/SpeedTest/9437/AMD-Athlontm-Dual-Core-Processor-4450e
CPU,,Intel,Xeon E5310,1116,36.3,31,https://cpu.userbenchmark.com/SpeedTest/21579/IntelR-XeonR-CPU-----------E5310----160GHz
CPU,,Intel,Core2 6320,1117,36.3,1477,https://cpu.userbenchmark.com/SpeedTest/4501/IntelR-CoreTM2-CPU----------6320----186GHz
CPU,,Intel,Core2 Duo T7500,1118,36.3,4165,https://cpu.userbenchmark.com/SpeedTest/867/IntelR-CoreTM2-Duo-CPU-----T7500----220GHz
CPU,,AMD,Athlon II P340,1119,36.2,2458,https://cpu.userbenchmark.com/SpeedTest/380/AMD-Athlontm-II-P340-Dual-Core-Processor
CPU,,AMD,Athlon Dual Core 4450B,1120,36.1,527,https://cpu.userbenchmark.com/SpeedTest/3166/AMD-Athlontm-Dual-Core-Processor-4450B
CPU,,AMD,A9-9430 APU (2016 M.SR),1121,36.1,887,https://cpu.userbenchmark.com/SpeedTest/303175/AMD-A9-9430-RADEON-R5-5-COMPUTE-CORES-2C-3G
CPU,,Intel,Core2 Duo T6600,1122,36,8556,https://cpu.userbenchmark.com/SpeedTest/242/IntelR-CoreTM2-Duo-CPU-----T6600----220GHz
CPU,,AMD,Athlon 64 X2 Dual Core 4800+,1123,36,1949,https://cpu.userbenchmark.com/SpeedTest/2246/AMD-Athlontm-64-X2-Dual-Core-Processor-4800-
CPU,,Intel,Core2 Duo P7350,1124,36,2655,https://cpu.userbenchmark.com/SpeedTest/1998/IntelR-CoreTM2-Duo-CPU-----P7350----200GHz
CPU,,Intel,Celeron N2930,1125,35.9,1839,https://cpu.userbenchmark.com/SpeedTest/13386/IntelR-CeleronR-CPU--N2930----183GHz
CPU,,Intel,Core2 Duo E4600,1126,35.9,6645,https://cpu.userbenchmark.com/SpeedTest/2191/IntelR-CoreTM2-Duo-CPU-----E4600----240GHz
CPU,,AMD,A8-4555M APU,1127,35.8,2144,https://cpu.userbenchmark.com/SpeedTest/3647/AMD-A8-4555M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Core2 Duo T6670,1128,35.8,2084,https://cpu.userbenchmark.com/SpeedTest/2964/IntelR-CoreTM2-Duo-CPU-----T6670----220GHz
CPU,,AMD,Sempron 140,1129,35.8,2513,https://cpu.userbenchmark.com/SpeedTest/3248/AMD-Semprontm-140-Processor
CPU,,AMD,Athlon 64 X2 Dual Core 4200+,1130,35.8,3876,https://cpu.userbenchmark.com/SpeedTest/3258/AMD-Athlontm-64-X2-Dual-Core-Processor-4200-
CPU,,Intel,Core2 6300,1131,35.7,5316,https://cpu.userbenchmark.com/SpeedTest/2521/IntelR-CoreTM2-CPU----------6300----186GHz
CPU,,Intel,Core2 Duo T6500,1132,35.7,3298,https://cpu.userbenchmark.com/SpeedTest/3474/IntelR-CoreTM2-Duo-CPU-----T6500----210GHz
CPU,,Intel,Celeron Dual Core T3300,1133,35.7,612,https://cpu.userbenchmark.com/SpeedTest/8823/CeleronR-Dual-Core-CPU-------T3300----200GHz
CPU,,Intel,Core2 Duo T6400,1134,35.6,4884,https://cpu.userbenchmark.com/SpeedTest/2405/IntelR-CoreTM2-Duo-CPU-----T6400----200GHz
CPU,,Intel,Core2 Duo T7300,1135,35.5,2647,https://cpu.userbenchmark.com/SpeedTest/2508/IntelR-CoreTM2-Duo-CPU-----T7300----200GHz
CPU,,AMD,A4-3330MX APU,1136,35.5,1279,https://cpu.userbenchmark.com/SpeedTest/6834/AMD-A4-3330MX-APU-with-Radeontm-HD-Graphics
CPU,,AMD,A8-7410 APU (2015 M.Ca),1137,35.5,27825,https://cpu.userbenchmark.com/SpeedTest/33754/AMD-A8-7410-APU-with-AMD-Radeon-R5-Graphics
CPU,,AMD,A8-6410 APU R5 Graphics,1138,35.5,20038,https://cpu.userbenchmark.com/SpeedTest/12263/AMD-A8-6410-APU-with-AMD-Radeon-R5-Graphics
CPU,,Intel,Core2 Duo T5870,1139,35.4,2073,https://cpu.userbenchmark.com/SpeedTest/5377/IntelR-CoreTM2-Duo-CPU-----T5870----200GHz
CPU,,AMD,Athlon 5350 APU R3,1140,35.4,3555,https://cpu.userbenchmark.com/SpeedTest/10020/AMD-Athlontm-5350-APU-with-Radeontm-R3
CPU,,AMD,A4-7210 APU (2015 M.Ca),1141,35.4,2120,https://cpu.userbenchmark.com/SpeedTest/42376/AMD-A4-7210-APU-with-AMD-Radeon-R3-Graphics
CPU,,Intel,Core2 T7600,1142,35.4,616,https://cpu.userbenchmark.com/SpeedTest/2765/IntelR-CoreTM2-CPU---------T7600----233GHz
CPU,,AMD,Turion II Mobile M500,1143,35.3,589,https://cpu.userbenchmark.com/SpeedTest/2912/AMD-Turiontm-II-Dual-Core-Mobile-M500
CPU,,AMD,A6-7310 APU (2015 M.Ca),1144,35.3,12467,https://cpu.userbenchmark.com/SpeedTest/42196/AMD-A6-7310-APU-with-AMD-Radeon-R4-Graphics
CPU,,Intel,Pentium P6100,1145,35.3,6219,https://cpu.userbenchmark.com/SpeedTest/756/IntelR-PentiumR-CPU--------P6100----200GHz
CPU,,AMD,Athlon LE-1640,1146,35.3,434,https://cpu.userbenchmark.com/SpeedTest/7308/AMD-Athlontm-Processor-LE-1640
CPU,,Intel,Core2 Duo T5900,1147,35.2,319,https://cpu.userbenchmark.com/SpeedTest/2376/IntelR-CoreTM2-Duo-CPU-----T5900----220GHz
CPU,,AMD,Athlon II P320,1148,35.2,3726,https://cpu.userbenchmark.com/SpeedTest/1942/AMD-Athlontm-II-P320-Dual-Core-Processor
CPU,,AMD,Athlon 64 X2 Dual Core 4400+,1149,35.2,2886,https://cpu.userbenchmark.com/SpeedTest/2330/AMD-Athlontm-64-X2-Dual-Core-Processor-4400-
CPU,,Intel,Pentium T4400,1150,35.2,7821,https://cpu.userbenchmark.com/SpeedTest/1886/PentiumR-Dual-Core-CPU-------T4400----220GHz
CPU,,Intel,Core2 Duo T7250,1151,35.2,3581,https://cpu.userbenchmark.com/SpeedTest/1781/IntelR-CoreTM2-Duo-CPU-----T7250----200GHz
CPU,,Intel,Core2 Duo T6570,1152,35.1,2781,https://cpu.userbenchmark.com/SpeedTest/438/IntelR-CoreTM2-Duo-CPU-----T6570----210GHz
CPU,,AMD,FX-7500 APU (2014 M.Ka),1153,35.1,3864,https://cpu.userbenchmark.com/SpeedTest/16010/AMD-FX-7500-Radeon-R7-10-Compute-Cores-4C-6G
CPU,,Intel,Core2 Duo T5670,1154,35.1,771,https://cpu.userbenchmark.com/SpeedTest/3564/IntelR-CoreTM2-Duo-CPU-----T5670----180GHz
CPU,,Intel,Core2 Duo E4500,1155,35,8613,https://cpu.userbenchmark.com/SpeedTest/65/IntelR-CoreTM2-Duo-CPU-----E4500----220GHz
CPU,,Intel,Pentium Dual E2200,1156,35,8168,https://cpu.userbenchmark.com/SpeedTest/1712/IntelR-PentiumR-Dual--CPU--E2200----220GHz
CPU,,Intel,Celeron Dual Core T3100,1157,34.9,964,https://cpu.userbenchmark.com/SpeedTest/1715/CeleronR-Dual-Core-CPU-------T3100----190GHz
CPU,,Intel,Pentium T4300,1158,34.9,6349,https://cpu.userbenchmark.com/SpeedTest/2938/PentiumR-Dual-Core-CPU-------T4300----210GHz
CPU,,Intel,Pentium T4500,1159,34.9,9010,https://cpu.userbenchmark.com/SpeedTest/2148/PentiumR-Dual-Core-CPU-------T4500----230GHz
CPU,,AMD,Athlon 64 X2 Dual Core 3800+,1160,34.9,2591,https://cpu.userbenchmark.com/SpeedTest/2362/AMD-Athlontm-64-X2-Dual-Core-Processor-3800-
CPU,,Intel,Celeron 847,1161,34.8,4377,https://cpu.userbenchmark.com/SpeedTest/457/IntelR-CeleronR-CPU-847---110GHz
CPU,,Intel,Pentium T4200,1162,34.8,5340,https://cpu.userbenchmark.com/SpeedTest/451/PentiumR-Dual-Core-CPU-------T4200----200GHz
CPU,FH8068003067408,Intel,Celeron N4100,1163,34.8,5821,https://cpu.userbenchmark.com/SpeedTest/407836/IntelR-CeleronR-N4100-CPU---110GHz
CPU,,Intel,Core2 Duo T5800,1164,34.7,3105,https://cpu.userbenchmark.com/SpeedTest/2272/IntelR-CoreTM2-Duo-CPU-----T5800----200GHz
CPU,,AMD,Athlon 64 3400+,1165,34.6,29,https://cpu.userbenchmark.com/SpeedTest/1056/AMD-Athlontm-64-Processor-3400-
CPU,,Intel,Core2 T7400,1166,34.6,651,https://cpu.userbenchmark.com/SpeedTest/5780/IntelR-CoreTM2-CPU---------T7400----216GHz
CPU,,AMD,Athlon II M320,1167,34.6,906,https://cpu.userbenchmark.com/SpeedTest/4506/AMD-Athlontm-II-Dual-Core-M320
CPU,,Intel,Core2 Duo E4400,1168,34.6,1429,https://cpu.userbenchmark.com/SpeedTest/3549/IntelR-CoreTM2-Duo-CPU-----E4400----200GHz
CPU,,AMD,V140,1169,34.5,773,https://cpu.userbenchmark.com/SpeedTest/1003/AMD-V140-Processor
CPU,,Intel,Core2 4400,1170,34.4,1894,https://cpu.userbenchmark.com/SpeedTest/5093/IntelR-CoreTM2-CPU----------4400----200GHz
CPU,,Intel,Pentium Dual E2180,1171,34.4,7190,https://cpu.userbenchmark.com/SpeedTest/814/IntelR-PentiumR-Dual--CPU--E2180----200GHz
CPU,,Intel,Pentium Dual T3400,1172,34.3,2678,https://cpu.userbenchmark.com/SpeedTest/5174/IntelR-PentiumR-Dual--CPU--T3400----216GHz
CPU,,Intel,Core2 Duo L9300,1173,34.2,127,https://cpu.userbenchmark.com/SpeedTest/5639/IntelR-CoreTM2-Duo-CPU-----L9300----160GHz
CPU,,AMD,V120,1174,34.2,571,https://cpu.userbenchmark.com/SpeedTest/5365/AMD-V120-Processor
CPU,,Intel,Core2 Duo L7500,1175,34.2,205,https://cpu.userbenchmark.com/SpeedTest/6265/IntelR-CoreTM2-Duo-CPU-----L7500----160GHz
CPU,,AMD,A4-3300M APU,1176,34.2,1944,https://cpu.userbenchmark.com/SpeedTest/12812/AMD-A4-3300M-APU-with-Radeontm-HD-Graphics
CPU,,Intel,Atom Z3775,1177,34.1,917,https://cpu.userbenchmark.com/SpeedTest/12464/IntelR-AtomTM-CPU--Z3775----146GHz
CPU,,Intel,Pentium N3510,1178,34,392,https://cpu.userbenchmark.com/SpeedTest/11120/IntelR-PentiumR-CPU--N3510----199GHz
CPU,,AMD,A8-7100 APU (2014 M.Ka),1179,33.9,1039,https://cpu.userbenchmark.com/SpeedTest/20429/AMD-A8-7100-Radeon-R5-8-Compute-Cores-4C-4G
CPU,,Intel,Core2 Duo T7100,1180,33.9,1331,https://cpu.userbenchmark.com/SpeedTest/2268/IntelR-CoreTM2-Duo-CPU-----T7100----180GHz
CPU,,Intel,Pentium J4205,1181,33.9,1047,https://cpu.userbenchmark.com/SpeedTest/221469/IntelR-PentiumR-CPU-J4205---150GHz
CPU,,AMD,Turion 64 X2 Mobile Technology TL-60,1182,33.7,1099,https://cpu.userbenchmark.com/SpeedTest/2315/AMD-Turiontm-64-X2-Mobile-Technology-TL-60
CPU,,AMD,Athlon 64 3000+,1183,33.6,300,https://cpu.userbenchmark.com/SpeedTest/5460/AMD-Athlontm-64-Processor-3000-
CPU,,Intel,Core2 4300,1184,33.6,2417,https://cpu.userbenchmark.com/SpeedTest/977/IntelR-CoreTM2-CPU----------4300----180GHz
CPU,,Intel,Core2 Duo U9600,1185,33.6,322,https://cpu.userbenchmark.com/SpeedTest/4270/IntelR-CoreTM2-Duo-CPU-----U9600----160GHz
CPU,,Intel,Pentium N4200,1186,33.6,11297,https://cpu.userbenchmark.com/SpeedTest/196248/IntelR-PentiumR-CPU-N4200---110GHz
CPU,,AMD,Athlon 64 3500+,1187,33.6,471,https://cpu.userbenchmark.com/SpeedTest/2498/AMD-Athlontm-64-Processor-3500-
CPU,,Intel,Core2 T7200,1188,33.6,2318,https://cpu.userbenchmark.com/SpeedTest/248/IntelR-CoreTM2-CPU---------T7200----200GHz
CPU,,Intel,Core2 Duo T5850,1189,33.5,465,https://cpu.userbenchmark.com/SpeedTest/6522/IntelR-CoreTM2-Duo-CPU-----T5850----216GHz
CPU,,Intel,Core2 Duo U9400,1190,33.4,534,https://cpu.userbenchmark.com/SpeedTest/12007/IntelR-CoreTM2-Duo-CPU-----U9400----140GHz
CPU,,AMD,Turion X2 Ultra Mobile ZM-82,1191,33.4,225,https://cpu.userbenchmark.com/SpeedTest/2211/AMD-Turiontm-X2-Ultra-Dual-Core-Mobile-ZM-82
CPU,,Intel,T2500,1192,33.2,399,https://cpu.userbenchmark.com/SpeedTest/1958/Genuine-IntelR-CPU-----------T2500----200GHz
CPU,,Intel,Pentium Dual E2160,1193,33.1,4553,https://cpu.userbenchmark.com/SpeedTest/2113/IntelR-PentiumR-Dual--CPU--E2160----180GHz
CPU,,Intel,Pentium D 3.40GHz,1194,33.1,3720,https://cpu.userbenchmark.com/SpeedTest/5820/IntelR-PentiumR-D-CPU-340GHz
CPU,,AMD,Athlon 64 X2 Dual Core 3600+,1195,33,753,https://cpu.userbenchmark.com/SpeedTest/5235/AMD-Athlontm-64-X2-Dual-Core-Processor-3600-
CPU,,Intel,Pentium Dual T3200,1196,33,2076,https://cpu.userbenchmark.com/SpeedTest/2235/IntelR-PentiumR-Dual--CPU--T3200----200GHz
CPU,,AMD,Athlon 64 3800+,1197,33,289,https://cpu.userbenchmark.com/SpeedTest/2391/AMD-Athlontm-64-Processor-3800-
CPU,,Intel,T2600,1198,33,148,https://cpu.userbenchmark.com/SpeedTest/4124/Genuine-IntelR-CPU-----------T2600----216GHz
CPU,,AMD,Athlon II M300,1199,32.9,1217,https://cpu.userbenchmark.com/SpeedTest/5992/AMD-Athlontm-II-Dual-Core-M300
CPU,,Intel,Pentium 4 3.80GHz,1200,32.9,120,https://cpu.userbenchmark.com/SpeedTest/11003/--------------IntelR-PentiumR-4-CPU-380GHz
